27.500000	0.840190	1
30.000000	0.840190	1
37.500000	0.840190	1
42.500000	0.840190	1
47.500000	0.840190	1
55.000000	0.840190	1
57.500000	0.840190	1
65.000000	0.840190	1
70.000000	0.840190	1
72.500000	0.840190	1
75.000000	0.840190	1
82.500000	0.840190	1
87.500000	0.840190	1
100.000000	0.840190	1
102.500000	0.840190	1
107.500000	0.840190	1
115.000000	0.840190	1
117.500000	0.840190	1
125.000000	0.840190	1
130.000000	0.840190	1
180.000000	0.840190	1
182.500000	0.840190	1
190.000000	0.840190	1
195.000000	0.840190	1
202.500000	0.840190	1
207.500000	0.840190	1
210.000000	0.840190	1
217.500000	0.840190	1
222.500000	0.840190	1
225.000000	0.840190	1
227.500000	0.840190	1
235.000000	0.840190	1
240.000000	0.840190	1
242.500000	0.840190	1
250.000000	0.840190	1
255.000000	0.840190	1
257.500000	0.840190	1
262.500000	0.840190	1
272.500000	0.840190	1
277.500000	0.840190	1
