27.500000	0.655357	1
30.000000	0.655357	1
37.500000	0.655357	1
42.500000	0.655357	1
47.500000	0.655357	1
55.000000	0.655357	1
57.500000	0.655357	1
65.000000	0.655357	1
70.000000	0.655357	1
72.500000	0.655357	1
75.000000	0.655357	1
82.500000	0.655357	1
87.500000	0.655357	1
90.000000	0.655357	1
95.000000	0.655357	1
102.500000	0.655357	1
105.000000	0.655357	1
110.000000	0.655357	1
117.500000	0.655357	1
125.000000	0.655357	1
127.500000	0.655357	1
180.000000	0.655357	1
182.500000	0.655357	1
190.000000	0.655357	1
195.000000	0.655357	1
200.000000	0.655357	1
202.500000	0.655357	1
210.000000	0.655357	1
212.500000	0.655357	1
220.000000	0.655357	1
225.000000	0.655357	1
232.500000	0.655357	1
235.000000	0.655357	1
240.000000	0.655357	1
242.500000	0.655357	1
250.000000	0.655357	1
255.000000	0.655357	1
260.000000	0.655357	1
262.500000	0.655357	1
270.000000	0.655357	1
275.000000	0.655357	1
277.500000	0.655357	1
