27.500000	0.655357	-0.215357
30.000000	0.655357	-0.154357
37.500000	0.655357	-0.002357
42.500000	0.655357	0.136643
47.500000	0.655357	0.021643
55.000000	0.655357	0.022643
57.500000	0.655357	-0.060357
65.000000	0.655357	0.015643
70.000000	0.655357	0.173643
72.500000	0.655357	-0.194357
75.000000	0.655357	-0.027357
82.500000	0.655357	-0.055357
87.500000	0.655357	-0.079357
90.000000	0.655357	-0.035357
95.000000	0.655357	0.229643
102.500000	0.655357	0.064643
105.000000	0.655357	0.104643
110.000000	0.655357	0.123643
117.500000	0.655357	0.003643
125.000000	0.655357	0.068643
127.500000	0.655357	-0.063357
180.000000	0.655357	-0.116357
182.500000	0.655357	0.001643
190.000000	0.655357	-0.104357
195.000000	0.655357	0.109643
200.000000	0.655357	0.005643
202.500000	0.655357	-0.100357
210.000000	0.655357	-0.131357
212.500000	0.655357	0.274643
220.000000	0.655357	-0.050357
225.000000	0.655357	0.125643
232.500000	0.655357	-0.122357
235.000000	0.655357	-0.055357
240.000000	0.655357	0.120643
242.500000	0.655357	-0.239357
250.000000	0.655357	0.208643
255.000000	0.655357	-0.060357
260.000000	0.655357	-0.025357
262.500000	0.655357	0.056643
270.000000	0.655357	-0.038357
275.000000	0.655357	-0.154357
277.500000	0.655357	0.217643
