27.500000	0.957683	1
35.000000	0.957683	1
40.000000	0.957683	1
42.500000	0.957683	1
50.000000	0.957683	1
62.500000	0.957683	1
65.000000	0.957683	1
72.500000	0.957683	1
77.500000	0.957683	1
80.000000	0.957683	1
87.500000	0.957683	1
95.000000	0.957683	1
100.000000	0.957683	1
102.500000	0.957683	1
110.000000	0.957683	1
115.000000	0.957683	1
122.500000	0.957683	1
125.000000	0.957683	1
180.000000	0.957683	1
185.000000	0.957683	1
187.500000	0.957683	1
195.000000	0.957683	1
202.500000	0.957683	1
207.500000	0.957683	1
210.000000	0.957683	1
212.500000	0.957683	1
225.000000	0.957683	1
232.500000	0.957683	1
237.500000	0.957683	1
240.000000	0.957683	1
247.500000	0.957683	1
252.500000	0.957683	1
255.000000	0.957683	1
260.000000	0.957683	1
262.500000	0.957683	1
275.000000	0.957683	1
282.500000	0.957683	1
